CustomerCode,CustomerName,MarketCode,Address,Email,ParentCustomerCode,CustomerStatus,CustomerAdditionalDetails,BatchRefreshDate,BatchID,FileDate,IsActive
CUR-026541,CustomerNameCUR-026541,BNA,CustomerNameCUR-026541,CustomerNameCUR-026541,0135720,,,2020-03-07T03:33:32.836Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031059,CustomerNameCUR-031059,BNA,CustomerNameCUR-031059,CustomerNameCUR-031059,0130232,,,2020-03-07T03:33:32.847Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031716,CustomerNameCUR-031716,BNA,CustomerNameCUR-031716,CustomerNameCUR-031716,0002883,,,2020-03-07T03:33:32.849Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034065,CustomerNameCUR-034065,BNA,CustomerNameCUR-034065,CustomerNameCUR-034065,0178173,,,2019-11-29T12:03:47.491Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-034227,CustomerNameCUR-034227,BNA,CustomerNameCUR-034227,CustomerNameCUR-034227,0179775,,,2020-03-07T03:33:32.863Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1848208,CustomerNamePPD1848208,BNA,CustomerNamePPD1848208,CustomerNamePPD1848208,0084822,,,2020-03-07T03:33:32.878Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002920,CustomerName0010002920,BNA,CustomerName0010002920,CustomerName0010002920,0132335,,,2020-03-07T03:33:32.550Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003316,CustomerName0010003316,BNA,CustomerName0010003316,CustomerName0010003316,0025595,,,2020-03-07T03:33:32.568Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003929,CustomerName0010003929,BNA,CustomerName0010003929,CustomerName0010003929,0122870,,,2020-03-07T03:33:32.626Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004207,CustomerName0010004207,BNA,CustomerName0010004207,CustomerName0010004207,0177298,,,2020-03-07T03:33:32.645Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004496,CustomerName0010004496,BNA,CustomerName0010004496,CustomerName0010004496,0177683,,,2020-03-07T03:33:32.663Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005431,CustomerName0010005431,BNA,CustomerName0010005431,CustomerName0010005431,0180091,,,2020-03-07T03:33:32.701Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005549,CustomerName0010005549,BNA,CustomerName0010005549,CustomerName0010005549,0180347,,,2020-03-07T03:33:32.706Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014341,CustomerName0010014341,BNA,CustomerName0010014341,CustomerName0010014341,0133714,,,2020-03-07T03:33:32.752Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0017411,CustomerName0017411,BNA,CustomerName0017411,CustomerName0017411,0017411,,,2020-03-07T03:33:32.444Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0051431,CustomerName0051431,BNA,CustomerName0051431,CustomerName0051431,0051431,,,2020-03-07T03:33:32.497Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0065742,CustomerName0065742,BNA,CustomerName0065742,CustomerName0065742,0065742,,,2020-03-07T03:33:32.513Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0090357,CustomerName0090357,BNA,CustomerName0090357,CustomerName0090357,0090357,,,2020-03-07T03:33:32.531Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0102119,CustomerName0102119,BNA,CustomerName0102119,CustomerName0102119,0102119,,,2019-11-29T12:03:47.123Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0133403,CustomerName0133403,BNA,CustomerName0133403,CustomerName0133403,0133403,,,2020-03-07T03:33:32.584Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0135636,CustomerName0135636,BNA,CustomerName0135636,CustomerName0135636,0135636,,,2020-03-07T03:33:32.589Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0163257,CustomerName0163257,BNA,CustomerName0163257,CustomerName0163257,0163257,,,2020-03-07T03:33:32.638Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0178008,CustomerName0178008,BNA,CustomerName0178008,CustomerName0178008,0178008,,,2019-11-29T12:03:47.257Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0181121,CustomerName0181121,BNA,CustomerName0181121,CustomerName0181121,0181121,,,2020-03-07T03:33:32.693Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0184407,CustomerName0184407,BNA,CustomerName0184407,CustomerName0184407,0184407,,,2020-03-07T03:33:32.701Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0192877,CustomerName0192877,BNA,CustomerName0192877,CustomerName0192877,0192877,,,2020-03-07T03:33:32.715Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10002616,CustomerNameA-10002616,BNA,CustomerNameA-10002616,CustomerNameA-10002616,0136246,,,2019-11-29T12:03:47.360Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-10005460,CustomerNameA-10005460,BNA,CustomerNameA-10005460,CustomerNameA-10005460,0023561,,,2020-03-07T03:33:32.771Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-16623,CustomerNameA-16623,BNA,CustomerNameA-16623,CustomerNameA-16623,0135390,,,2020-03-07T03:33:32.776Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-OHMSLA40,CustomerNameA-OHMSLA40,BNA,CustomerNameA-OHMSLA40,CustomerNameA-OHMSLA40,0049322,,,2020-03-07T03:33:32.806Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-009613,CustomerNameCUR-009613,BNA,CustomerNameCUR-009613,CustomerNameCUR-009613,0047659,,,2020-03-07T03:33:32.817Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-027884,CustomerNameCUR-027884,BNA,CustomerNameCUR-027884,CustomerNameCUR-027884,0138239,,,2020-03-07T03:33:32.839Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-028324,CustomerNameCUR-028324,BNA,CustomerNameCUR-028324,CustomerNameCUR-028324,0138927,,,2020-03-07T03:33:32.840Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-033670,CustomerNameCUR-033670,BNA,CustomerNameCUR-033670,CustomerNameCUR-033670,0032682,,,2019-11-29T12:03:47.487Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-033788,CustomerNameCUR-033788,BNA,CustomerNameCUR-033788,CustomerNameCUR-033788,0134536,,,2019-11-29T12:03:47.487Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-034066,CustomerNameCUR-034066,BNA,CustomerNameCUR-034066,CustomerNameCUR-034066,0178172,,,2019-11-29T12:03:47.491Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-034110,CustomerNameCUR-034110,BNA,CustomerNameCUR-034110,CustomerNameCUR-034110,0071393,,,2020-03-07T03:33:32.862Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034561,CustomerNameCUR-034561,BNA,CustomerNameCUR-034561,CustomerNameCUR-034561,0021534,,,2020-03-07T03:33:32.870Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1851160,CustomerNamePPD1851160,BNA,CustomerNamePPD1851160,CustomerNamePPD1851160,0085118,,,2020-03-07T03:33:32.878Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD4005694,CustomerNamePPD4005694,BNA,CustomerNamePPD4005694,CustomerNamePPD4005694,0141686,,,2020-03-07T03:33:32.879Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD5003938,CustomerNamePPD5003938,BNA,CustomerNamePPD5003938,CustomerNamePPD5003938,0105915,,,2019-11-29T12:03:47.505Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
PPD5007178,CustomerNamePPD5007178,BNA,CustomerNamePPD5007178,CustomerNamePPD5007178,0106180,,,2020-03-07T03:33:32.880Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
S2830,CustomerNameS2830,BNA,CustomerNameS2830,CustomerNameS2830,0026001,,,2020-03-07T03:33:32.913Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000482,CustomerName0010000482,BNA,CustomerName0010000482,CustomerName0010000482,0118177,,,2019-11-29T12:03:47.021Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010002921,CustomerName0010002921,BNA,CustomerName0010002921,CustomerName0010002921,0173448,,,2020-03-07T03:33:32.550Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003650,CustomerName0010003650,BNA,CustomerName0010003650,CustomerName0010003650,0173519,,,2020-03-07T03:33:32.601Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003768,CustomerName0010003768,BNA,CustomerName0010003768,CustomerName0010003768,0037596,,,2020-03-07T03:33:32.613Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004046,CustomerName0010004046,BNA,CustomerName0010004046,CustomerName0010004046,0139945,,,2020-03-07T03:33:32.633Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004208,CustomerName0010004208,BNA,CustomerName0010004208,CustomerName0010004208,0177314,,,2020-03-07T03:33:32.645Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004541,CustomerName0010004541,BNA,CustomerName0010004541,CustomerName0010004541,0025595,,,2020-03-07T03:33:32.667Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004992,CustomerName0010004992,BNA,CustomerName0010004992,CustomerName0010004992,0075315,,,2020-03-07T03:33:32.689Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005388,CustomerName0010005388,BNA,CustomerName0010005388,CustomerName0010005388,0175495,,,2020-03-07T03:33:32.700Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014009,CustomerName0010014009,BNA,CustomerName0010014009,CustomerName0010014009,0191160,,,2020-03-07T03:33:32.745Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014342,CustomerName0010014342,BNA,CustomerName0010014342,CustomerName0010014342,0191669,,,2020-03-07T03:33:32.752Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0021534,CustomerName0021534,BNA,CustomerName0021534,CustomerName0021534,0021534,,,2020-03-07T03:33:32.451Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0033568,CustomerName0033568,BNA,CustomerName0033568,CustomerName0033568,0033568,,,2020-03-07T03:33:32.466Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0042522,CustomerName0042522,BNA,CustomerName0042522,CustomerName0042522,0042522,,,2020-03-07T03:33:32.483Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0042522,CustomerName0042522,BNA,CustomerName0042522,CustomerName0042522,0042522,,,2019-11-29T12:03:47.080Z,20191029061003.IF001.CUST01D.dat,20191029061003,N
0123397,CustomerName0123397,BNA,CustomerName0123397,CustomerName0123397,0123397,,,2020-03-07T03:33:32.566Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0130687,CustomerName0130687,BNA,CustomerName0130687,CustomerName0130687,0130687,,,2020-03-07T03:33:32.579Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0143656,CustomerName0143656,BNA,CustomerName0143656,CustomerName0143656,0143656,,,2020-03-07T03:33:32.622Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0143700,CustomerName0143700,BNA,CustomerName0143700,CustomerName0143700,0143700,,,2020-03-07T03:33:32.623Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0173716,CustomerName0173716,BNA,CustomerName0173716,CustomerName0173716,0173716,,,2019-11-29T12:03:47.230Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0177000,CustomerName0177000,BNA,CustomerName0177000,CustomerName0177000,0177000,,,2020-03-07T03:33:32.659Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0180187,CustomerName0180187,BNA,CustomerName0180187,CustomerName0180187,0180187,,,2020-03-07T03:33:32.679Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0181078,CustomerName0181078,BNA,CustomerName0181078,CustomerName0181078,0181078,,,2020-03-07T03:33:32.692Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0191536,CustomerName0191536,BNA,CustomerName0191536,CustomerName0191536,0191536,,,2020-03-07T03:33:32.709Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10005579,CustomerNameA-10005579,BNA,CustomerNameA-10005579,CustomerNameA-10005579,0180402,,,2020-03-07T03:33:32.771Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-205437,CustomerNameA-205437,BNA,CustomerNameA-205437,CustomerNameA-205437,0039361,,,2020-03-07T03:33:32.793Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-22366,CustomerNameA-22366,BNA,CustomerNameA-22366,CustomerNameA-22366,0025595,,,2020-03-07T03:33:32.798Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-013736,CustomerNameCUR-013736,BNA,CustomerNameCUR-013736,CustomerNameCUR-013736,0017581,,,2020-03-07T03:33:32.822Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-022808,CustomerNameCUR-022808,BNA,CustomerNameCUR-022808,CustomerNameCUR-022808,0128566,,,2019-11-29T12:03:47.457Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-026048,CustomerNameCUR-026048,BNA,CustomerNameCUR-026048,CustomerNameCUR-026048,0045153,,,2019-11-29T12:03:47.462Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-031600,CustomerNameCUR-031600,BNA,CustomerNameCUR-031600,CustomerNameCUR-031600,0173919,,,2020-03-07T03:33:32.848Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034067,CustomerNameCUR-034067,BNA,CustomerNameCUR-034067,CustomerNameCUR-034067,0017664,,,2019-11-29T12:03:47.491Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
S3560,CustomerNameS3560,BNA,CustomerNameS3560,CustomerNameS3560,0026001,,,2020-03-07T03:33:32.914Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0005173,CustomerName0005173,BNA,CustomerName0005173,CustomerName0005173,0005173,,,2020-03-07T03:33:32.423Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0010000483,CustomerName0010000483,BNA,CustomerName0010000483,CustomerName0010000483,0000173,,,2020-03-07T03:33:32.430Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002760,CustomerName0010002760,BNA,CustomerName0010002760,CustomerName0010002760,0118386,,,2020-03-07T03:33:32.538Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003318,CustomerName0010003318,BNA,CustomerName0010003318,CustomerName0010003318,0175511,,,2020-03-07T03:33:32.568Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003651,CustomerName0010003651,BNA,CustomerName0010003651,CustomerName0010003651,0131113,,,2020-03-07T03:33:32.601Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003769,CustomerName0010003769,BNA,CustomerName0010003769,CustomerName0010003769,0144432,,,2020-03-07T03:33:32.613Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004047,CustomerName0010004047,BNA,CustomerName0010004047,CustomerName0010004047,0063779,,,2020-03-07T03:33:32.634Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004498,CustomerName0010004498,BNA,CustomerName0010004498,CustomerName0010004498,0148200,,,2020-03-07T03:33:32.663Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004542,CustomerName0010004542,BNA,CustomerName0010004542,CustomerName0010004542,0143623,,,2020-03-07T03:33:32.667Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004993,CustomerName0010004993,BNA,CustomerName0010004993,CustomerName0010004993,0023561,,,2019-11-29T12:03:47.250Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010013119,CustomerName0010013119,BNA,CustomerName0010013119,CustomerName0010013119,0139218,,,2020-03-07T03:33:32.723Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013290,CustomerName0010013290,BNA,CustomerName0010013290,CustomerName0010013290,0066524,,,2020-03-07T03:33:32.726Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013452,CustomerName0010013452,BNA,CustomerName0010013452,CustomerName0010013452,0184364,,,2020-03-07T03:33:32.729Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014299,CustomerName0010014299,BNA,CustomerName0010014299,CustomerName0010014299,0141620,,,2020-03-07T03:33:32.751Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0079109,CustomerName0079109,BNA,CustomerName0079109,CustomerName0079109,0079109,,,2019-11-29T12:03:47.108Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0103183,CustomerName0103183,BNA,CustomerName0103183,CustomerName0103183,0103183,,,2020-03-07T03:33:32.539Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0148607,CustomerName0148607,BNA,CustomerName0148607,CustomerName0148607,0148607,,,2020-03-07T03:33:32.636Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0176110,CustomerName0176110,BNA,CustomerName0176110,CustomerName0176110,0176110,,,2020-03-07T03:33:32.651Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0177119,CustomerName0177119,BNA,CustomerName0177119,CustomerName0177119,0177119,,,2020-03-07T03:33:32.660Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0179685,CustomerName0179685,BNA,CustomerName0179685,CustomerName0179685,0179685,,,2020-03-07T03:33:32.671Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0180070,CustomerName0180070,BNA,CustomerName0180070,CustomerName0180070,0180070,,,2020-03-07T03:33:32.677Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10005129,CustomerNameA-10005129,BNA,CustomerNameA-10005129,CustomerNameA-10005129,0071058,,,2020-03-07T03:33:32.770Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-14681,CustomerNameA-14681,BNA,CustomerNameA-14681,CustomerNameA-14681,0141990,,,2019-11-29T12:03:47.372Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-15572,CustomerNameA-15572,BNA,CustomerNameA-15572,CustomerNameA-15572,0053605,,,2019-11-29T12:03:47.372Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-203205,CustomerNameA-203205,BNA,CustomerNameA-203205,CustomerNameA-203205,0121132,,,2020-03-07T03:33:32.781Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-204547,CustomerNameA-204547,BNA,CustomerNameA-204547,CustomerNameA-204547,0035506,,,2020-03-07T03:33:32.788Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-205771,CustomerNameA-205771,BNA,CustomerNameA-205771,CustomerNameA-205771,0012223,,,2020-03-07T03:33:32.796Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-013737,CustomerNameCUR-013737,BNA,CustomerNameCUR-013737,CustomerNameCUR-013737,0021534,,,2020-03-07T03:33:32.823Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-016248,CustomerNameCUR-016248,BNA,CustomerNameCUR-016248,CustomerNameCUR-016248,0053425,,,2020-03-07T03:33:32.824Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-019911,CustomerNameCUR-019911,BNA,CustomerNameCUR-019911,CustomerNameCUR-019911,0138086,,,2020-03-07T03:33:32.829Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-022034,CustomerNameCUR-022034,BNA,CustomerNameCUR-022034,CustomerNameCUR-022034,0026001,,,2019-11-29T12:03:47.456Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-030666,CustomerNameCUR-030666,BNA,CustomerNameCUR-030666,CustomerNameCUR-030666,0120132,,,2020-03-07T03:33:32.846Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031395,CustomerNameCUR-031395,BNA,CustomerNameCUR-031395,CustomerNameCUR-031395,0126613,,,2020-03-07T03:33:32.848Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-032781,CustomerNameCUR-032781,BNA,CustomerNameCUR-032781,CustomerNameCUR-032781,0140492,,,2020-03-07T03:33:32.853Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
S3110,CustomerNameS3110,BNA,CustomerNameS3110,CustomerNameS3110,0026001,,,2020-03-07T03:33:32.913Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000646,CustomerName0010000646,BNA,CustomerName0010000646,CustomerName0010000646,0136246,,,2019-11-29T12:03:47.028Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010002761,CustomerName0010002761,BNA,CustomerName0010002761,CustomerName0010002761,0140709,,,2020-03-07T03:33:32.538Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003157,CustomerName0010003157,BNA,CustomerName0010003157,CustomerName0010003157,0128614,,,2019-11-29T12:03:47.112Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010003319,CustomerName0010003319,BNA,CustomerName0010003319,CustomerName0010003319,0042512,,,2020-03-07T03:33:32.568Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003319,CustomerName0010003319,BNA,CustomerName0010003319,CustomerName0010003319,0042512,,,2019-11-09T10:49:23.202Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
0010003652,CustomerName0010003652,BNA,CustomerName0010003652,CustomerName0010003652,0145044,,,2020-03-07T03:33:32.601Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004048,CustomerName0010004048,BNA,CustomerName0010004048,CustomerName0010004048,0140492,,,2020-03-07T03:33:32.634Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004381,CustomerName0010004381,BNA,CustomerName0010004381,CustomerName0010004381,0123169,,,2019-11-29T12:03:47.211Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010004543,CustomerName0010004543,BNA,CustomerName0010004543,CustomerName0010004543,0118640,,,2020-03-07T03:33:32.667Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004705,CustomerName0010004705,BNA,CustomerName0010004705,CustomerName0010004705,0118082,,,2020-03-07T03:33:32.673Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004994,CustomerName0010004994,BNA,CustomerName0010004994,CustomerName0010004994,0120430,,,2020-03-07T03:33:32.689Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013002,CustomerName0010013002,BNA,CustomerName0010013002,CustomerName0010013002,0043721,,,2020-03-07T03:33:32.721Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014182,CustomerName0010014182,BNA,CustomerName0010014182,CustomerName0010014182,0191418,,,2020-03-07T03:33:32.749Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0054440,CustomerName0054440,BNA,CustomerName0054440,CustomerName0054440,0054440,,,2020-03-07T03:33:32.503Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0117044,CustomerName0117044,BNA,CustomerName0117044,CustomerName0117044,0117044,,,2019-11-29T12:03:47.138Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0118386,CustomerName0118386,BNA,CustomerName0118386,CustomerName0118386,0118386,,,2020-03-07T03:33:32.554Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0134586,CustomerName0134586,BNA,CustomerName0134586,CustomerName0134586,0134586,,,2020-01-31T08:49:45.231Z,20200124120140.IF001.CUST01D.dat,20200124120140,Y
0150786,CustomerName0150786,BNA,CustomerName0150786,CustomerName0150786,0150786,,,2020-03-07T03:33:32.636Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0175220,CustomerName0175220,BNA,CustomerName0175220,CustomerName0175220,0175220,,,2020-03-07T03:33:32.649Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0177291,CustomerName0177291,BNA,CustomerName0177291,CustomerName0177291,0177291,,,2020-03-07T03:33:32.661Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0177615,CustomerName0177615,BNA,CustomerName0177615,CustomerName0177615,0177615,,,2019-11-29T12:03:47.253Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0178344,CustomerName0178344,BNA,CustomerName0178344,CustomerName0178344,0178344,,,2019-11-29T12:03:47.260Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
A-203657,CustomerNameA-203657,BNA,CustomerNameA-203657,CustomerNameA-203657,0142588,,,2020-03-07T03:33:32.782Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-204881,CustomerNameA-204881,BNA,CustomerNameA-204881,CustomerNameA-204881,0012593,,,2020-03-07T03:33:32.789Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-205277,CustomerNameA-205277,BNA,CustomerNameA-205277,CustomerNameA-205277,0042407,,,2020-03-07T03:33:32.791Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-22368,CustomerNameA-22368,BNA,CustomerNameA-22368,CustomerNameA-22368,0146331,,,2020-03-07T03:33:32.798Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-22368,CustomerNameA-22368,BNA,CustomerNameA-22368,CustomerNameA-22368,0148115,,,2019-11-09T10:49:23.430Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
CUR-023872,CustomerNameCUR-023872,BNA,CustomerNameCUR-023872,CustomerNameCUR-023872,0134285,,,2020-03-07T03:33:32.832Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
P7066,CustomerNameP7066,BNA,CustomerNameP7066,CustomerNameP7066,0026001,,,2020-03-07T03:33:32.870Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000647,CustomerName0010000647,BNA,CustomerName0010000647,CustomerName0010000647,0108868,,,2020-03-07T03:33:32.440Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003040,CustomerName0010003040,BNA,CustomerName0010003040,CustomerName0010003040,0025595,,,2020-03-07T03:33:32.555Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003653,CustomerName0010003653,BNA,CustomerName0010003653,CustomerName0010003653,0145853,,,2020-03-07T03:33:32.601Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003815,CustomerName0010003815,BNA,CustomerName0010003815,CustomerName0010003815,0142374,,,2020-03-07T03:33:32.616Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004049,CustomerName0010004049,BNA,CustomerName0010004049,CustomerName0010004049,0112712,,,2020-03-07T03:33:32.634Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004544,CustomerName0010004544,BNA,CustomerName0010004544,CustomerName0010004544,0141894,,,2020-03-07T03:33:32.667Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004995,CustomerName0010004995,BNA,CustomerName0010004995,CustomerName0010004995,0179589,,,2020-03-07T03:33:32.689Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013003,CustomerName0010013003,BNA,CustomerName0010013003,CustomerName0010013003,0143492,,,2020-03-07T03:33:32.721Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0048204,CustomerName0048204,BNA,CustomerName0048204,CustomerName0048204,0048204,,,2020-03-07T03:33:32.493Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0098317,CustomerName0098317,BNA,CustomerName0098317,CustomerName0098317,0098317,,,2020-03-07T03:33:32.535Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0115876,CustomerName0115876,BNA,CustomerName0115876,CustomerName0115876,0115876,,,2019-11-29T12:03:47.136Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
